FID,Field1,x,y,WPreyD,Rgd,Alt
21890,31368,8691500,3808110,0.5388570,81.7556992,5442.0000000
21891,31369,8692000,3808110,0.5524840,55.1814995,5258.0000000
21892,31370,8692500,3808110,0.5660640,79.6931992,5052.0000000
21893,31371,8693000,3808110,0.5764590,7.8102498,4899.0000000
21894,31372,8693500,3808110,0.5781940,7.2801099,4886.0000000
21895,31373,8694000,3808110,0.5800000,15.0000000,5062.0000000
21896,31374,8694500,3808110,0.5800000,41.9403992,4980.0000000
21897,31375,8695000,3808110,0.5800000,49.6085014,4993.0000000
21898,31376,8695500,3808110,0.5800000,10.0994997,5093.0000000
21899,31377,8696000,3808110,0.5800000,58.4379997,5215.0000000
21900,31378,8696500,3808110,0.5800000,89.4148026,5334.0000000
21901,31379,8697000,3808110,0.5800000,35.3129005,5204.0000000
21902,31380,8697500,3808110,0.5800000,27.1846008,5128.0000000
21903,31381,8698000,3808110,0.5800000,27.9463997,4992.0000000
21904,31382,8698500,3808110,0.5800000,27.8927002,4946.0000000
21905,31383,8699000,3808110,0.5800000,38.5227013,4967.0000000
21906,31384,8699500,3808110,0.5800000,40.5215988,5095.0000000
21907,31385,8700000,3808110,0.5800000,20.0000000,4926.0000000
21913,31447,8625500,3808610,0.0100000,35.8329010,4721.0000000
21914,31448,8626000,3808610,0.0100000,45.1773987,4637.0000000
21915,31449,8626500,3808610,0.0100000,7.1414299,4605.0000000
21916,31450,8627000,3808610,0.0100000,47.9165993,4545.0000000
21917,31451,8627500,3808610,0.0100000,42.4734993,4566.0000000
21918,31452,8628000,3808610,0.0100000,56.8154984,4635.0000000
21919,31453,8628500,3808610,0.0100000,19.8241997,4631.0000000
21920,31454,8629000,3808610,0.0100000,31.1609001,4605.0000000
21921,31455,8629500,3808610,0.0100000,60.4318008,4638.0000000
21922,31456,8630000,3808610,0.0100000,24.8395004,4689.0000000
21923,31457,8630500,3808610,0.0100000,17.8885002,4751.0000000
21924,31458,8631000,3808610,0.0100000,13.8203001,4802.0000000
21925,31459,8631500,3808610,0.0100000,8.7178001,4800.0000000
21926,31460,8632000,3808610,0.0100000,10.3922997,4777.0000000
21927,31461,8632500,3808610,0.0100000,42.9766998,4697.0000000
21928,31462,8633000,3808610,0.0100000,45.7275009,4590.0000000
21929,31463,8633500,3808610,0.0100000,55.5698013,4410.0000000
21930,31464,8634000,3808610,0.0100000,76.4525986,4238.0000000
21931,31465,8634500,3808610,0.0100000,12.3288002,4183.0000000
21932,31466,8635000,3808610,0.0100000,17.5499001,4244.0000000
21933,31467,8635500,3808610,0.0100000,11.9164000,4332.0000000
21934,31468,8636000,3808610,0.0100000,36.4966011,4466.0000000
21935,31469,8636500,3808610,0.0100000,53.6749001,4548.0000000
21936,31470,8637000,3808610,0.0100000,31.2889996,4640.0000000
21937,31471,8637500,3808610,0.0100000,44.5982018,4882.0000000
21938,31472,8638000,3808610,0.0100000,30.0167007,5037.0000000
21939,31473,8638500,3808610,0.0100000,52.2877007,5165.0000000
21940,31474,8639000,3808610,0.0100000,24.1660995,5103.0000000
21941,31475,8639500,3808610,0.0100000,45.4752998,5070.0000000
21942,31476,8640000,3808610,0.0100000,34.2198982,5177.0000000
21943,31477,8640500,3808610,0.0100000,32.7261009,5175.0000000
21944,31478,8641000,3808610,0.0100949,53.5723991,5335.0000000
21945,31479,8641500,3808610,0.0106667,55.6236992,5359.0000000
21946,31480,8642000,3808610,0.0116190,28.1602993,5198.0000000
21947,31481,8642500,3808610,0.0128571,60.0167007,5370.0000000
21948,31482,8643000,3808610,0.0142857,60.2993011,5340.0000000
21949,31483,8643500,3808610,0.0158095,29.7488995,5167.0000000
21950,31484,8644000,3808610,0.0174286,42.1781998,4885.0000000
21951,31485,8644500,3808610,0.0191429,43.1740990,4809.0000000
21952,31486,8645000,3808610,0.0209524,60.5723000,4616.0000000
21953,31487,8645500,3808610,0.0226667,53.5070000,4465.0000000
21954,31488,8646000,3808610,0.0244762,50.1497993,4677.0000000
21955,31489,8646500,3808610,0.0262857,64.4670029,4827.0000000
21956,31490,8647000,3808610,0.0280952,16.7332001,4986.0000000
21957,31491,8647500,3808610,0.0298095,61.8788986,5142.0000000
21958,31492,8648000,3808610,0.0316190,44.9777985,5344.0000000
21959,31493,8648500,3808610,0.0332381,72.6084976,5453.0000000
21960,31494,8649000,3808610,0.0347785,43.1624985,5431.0000000
21965,31499,8651500,3808610,0.0400000,79.0569000,5479.0000000
21966,31500,8652000,3808610,0.0400000,105.1139984,5427.0000000
21967,31501,8652500,3808610,0.0400000,46.1952019,5452.0000000
21968,31502,8653000,3808610,0.0400000,30.7082996,5201.0000000
21969,31503,8653500,3808610,0.0400000,25.0599003,5015.0000000
21970,31504,8654000,3808610,0.0400000,33.2415009,4803.0000000
21971,31505,8654500,3808610,0.0400000,53.5536995,4539.0000000
21972,31506,8655000,3808610,0.0400000,32.2179985,4360.0000000
21973,31507,8655500,3808610,0.0400000,57.3148994,4573.0000000
21974,31508,8656000,3808610,0.0400000,51.8555984,4848.0000000
21975,31509,8656500,3808610,0.0400000,68.0661011,5009.0000000
21976,31510,8657000,3808610,0.0400000,52.8866997,4975.0000000
21977,31511,8657500,3808610,0.0400000,67.3498001,5148.0000000
21978,31512,8658000,3808610,0.0400000,22.2486000,5130.0000000
21979,31513,8658500,3808610,0.0400000,46.1301994,5289.0000000
21980,31514,8659000,3808610,0.0400000,34.0293999,5128.0000000
21981,31515,8659500,3808610,0.0400000,48.9183006,4983.0000000
21982,31516,8660000,3808610,0.0400000,36.2352982,4923.0000000
21983,31517,8660500,3808610,0.0400000,15.8114004,4837.0000000
21984,31518,8661000,3808610,0.0400000,31.0482998,4887.0000000
21985,31519,8661500,3808610,0.0400000,17.8045006,4919.0000000
21986,31520,8662000,3808610,0.0400000,8.4261503,4941.0000000
21987,31521,8662500,3808610,0.0400000,36.9864998,5199.0000000
21988,31522,8663000,3808610,0.0400000,56.0891991,5350.0000000
21989,31523,8663500,3808610,0.0400000,48.0103989,5472.0000000
21990,31524,8664000,3808610,0.0400000,42.0357018,5421.0000000
21991,31525,8664500,3808610,0.0400000,26.7768993,5365.0000000
21993,31527,8665500,3808610,0.0400000,47.6655006,5416.0000000
21994,31528,8666000,3808610,0.0400000,17.6634998,5278.0000000
21995,31529,8666500,3808610,0.0400000,26.5140991,5398.0000000
21996,31530,8667000,3808610,0.0400000,54.8544006,5168.0000000
21997,31531,8667500,3808610,0.0400000,36.3867989,5226.0000000
21998,31532,8668000,3808610,0.0400000,48.1974983,5498.0000000
22000,31534,8669000,3808610,0.0400000,38.3274994,5351.0000000
22001,31535,8669500,3808610,0.0400000,25.2784996,5137.0000000
22002,31536,8670000,3808610,0.0400000,29.1033001,4994.0000000
22003,31537,8670500,3808610,0.0400000,18.5741997,5108.0000000
22004,31538,8671000,3808610,0.0400000,38.4837990,5193.0000000
22005,31539,8671500,3808610,0.0400000,31.5436001,5250.0000000
22006,31540,8672000,3808610,0.0400000,49.2747002,5435.0000000
22012,31546,8675000,3808610,0.0400000,20.3223991,5459.0000000
22013,31547,8675500,3808610,0.0400000,36.9729996,5374.0000000
22014,31548,8676000,3808610,0.0400000,25.5146999,5255.0000000
22015,31549,8676500,3808610,0.0400000,26.0384007,5273.0000000
22016,31550,8677000,3808610,0.0400000,56.5242996,5486.0000000
22017,31551,8677500,3808610,0.0451104,29.4787998,5463.0000000
22025,31559,8681500,3808610,0.1360000,33.4962997,5406.0000000
22026,31560,8682000,3808610,0.1531430,33.3017006,5222.0000000
22027,31561,8682500,3808610,0.1702860,26.1534004,5095.0000000
22028,31562,8683000,3808610,0.1857140,21.5174007,5032.0000000
22029,31563,8683500,3808610,0.2028570,39.5348015,5172.0000000
22030,31564,8684000,3808610,0.2217140,37.6562996,5441.0000000
22031,31565,8684500,3808610,0.2422860,49.3051987,5463.0000000
22032,31566,8685000,3808610,0.2645710,43.7263985,5339.0000000
22033,31567,8685500,3808610,0.2868570,29.7992992,5251.0000000
22034,31568,8686000,3808610,0.3074290,15.0997000,5333.0000000
22035,31569,8686500,3808610,0.3280000,9.7467899,5153.0000000
22036,31570,8687000,3808610,0.3485710,39.2428017,5104.0000000
22037,31571,8687500,3808610,0.3674290,12.1654997,5074.0000000
22038,31572,8688000,3808610,0.3851900,28.3724995,5021.0000000
22039,31573,8688500,3808610,0.4034290,17.6634998,4923.0000000
22040,31574,8689000,3808610,0.4217830,19.6723003,4994.0000000
22041,31575,8689500,3808610,0.4424200,28.7402000,5116.0000000
22042,31576,8690000,3808610,0.4617140,18.0000000,5276.0000000
22043,31577,8690500,3808610,0.4805710,44.1021996,5444.0000000
22047,31581,8692500,3808610,0.5443560,44.4747009,5242.0000000
22048,31582,8693000,3808610,0.5599320,45.6288986,4973.0000000
22049,31583,8693500,3808610,0.5669200,13.6014996,4880.0000000
22050,31584,8694000,3808610,0.5704260,13.3416996,4876.0000000
22051,31585,8694500,3808610,0.5740880,8.6602497,4854.0000000
22052,31586,8695000,3808610,0.5759400,22.1811008,4882.0000000
22053,31587,8695500,3808610,0.5778990,36.1525002,4891.0000000
22054,31588,8696000,3808610,0.5800000,50.3288994,4994.0000000
22055,31589,8696500,3808610,0.5800000,59.8665009,5065.0000000
22056,31590,8697000,3808610,0.5800000,46.1194000,5057.0000000
22057,31591,8697500,3808610,0.5800000,83.6838989,5162.0000000
22058,31592,8698000,3808610,0.5800000,52.8110008,5124.0000000
22059,31593,8698500,3808610,0.5800000,50.7937012,4938.0000000
22060,31594,8699000,3808610,0.5800000,25.3180008,4915.0000000
22067,31659,8626000,3809110,0.0100000,26.1725006,4867.0000000
22068,31660,8626500,3809110,0.0100000,33.6302986,4746.0000000
22069,31661,8627000,3809110,0.0100000,36.1939011,4693.0000000
22070,31662,8627500,3809110,0.0100000,38.4187012,4757.0000000
22071,31663,8628000,3809110,0.0100000,38.4578018,4807.0000000
22072,31664,8628500,3809110,0.0100000,23.5160007,4776.0000000
22073,31665,8629000,3809110,0.0100000,22.2710991,4802.0000000
22074,31666,8629500,3809110,0.0100000,35.5948982,4831.0000000
22075,31667,8630000,3809110,0.0100000,16.8819008,4861.0000000
22076,31668,8630500,3809110,0.0100000,11.4455004,4842.0000000
22077,31669,8631000,3809110,0.0100000,29.1375999,4790.0000000
22078,31670,8631500,3809110,0.0100000,17.4929008,4755.0000000
22079,31671,8632000,3809110,0.0100000,49.0407982,4673.0000000
22080,31672,8632500,3809110,0.0100000,60.7617989,4544.0000000
22081,31673,8633000,3809110,0.0100000,30.9030991,4378.0000000
22082,31674,8633500,3809110,0.0100000,32.2335014,4191.0000000
22083,31675,8634000,3809110,0.0100000,32.1248016,4288.0000000
22084,31676,8634500,3809110,0.0100000,23.6007996,4256.0000000
22085,31677,8635000,3809110,0.0100000,46.2061005,4406.0000000
22086,31678,8635500,3809110,0.0100000,52.5737991,4468.0000000
22087,31679,8636000,3809110,0.0100000,24.9799995,4468.0000000
22088,31680,8636500,3809110,0.0100000,52.1343994,4730.0000000
22089,31681,8637000,3809110,0.0100000,71.6798019,4907.0000000
22090,31682,8637500,3809110,0.0100000,37.2826996,4993.0000000
22091,31683,8638000,3809110,0.0100000,42.6146011,5146.0000000
22092,31684,8638500,3809110,0.0100000,46.7653999,5370.0000000
22093,31685,8639000,3809110,0.0100000,31.8276997,5252.0000000
22094,31686,8639500,3809110,0.0100000,44.3959007,5292.0000000
22095,31687,8640000,3809110,0.0100000,60.0167007,5373.0000000
22096,31688,8640500,3809110,0.0100000,65.2533035,5400.0000000
22098,31690,8641500,3809110,0.0109524,89.2356033,5294.0000000
22099,31691,8642000,3809110,0.0120000,25.2784996,5178.0000000
22100,31692,8642500,3809110,0.0132381,53.1883011,5330.0000000
22101,31693,8643000,3809110,0.0147619,52.9528008,5386.0000000
22102,31694,8643500,3809110,0.0162857,42.6497002,5124.0000000
22103,31695,8644000,3809110,0.0179048,49.7695007,4899.0000000
22104,31696,8644500,3809110,0.0196497,33.4813004,4675.0000000
22105,31697,8645000,3809110,0.0214286,32.4346008,4498.0000000
22106,31698,8645500,3809110,0.0232381,44.4972000,4636.0000000
22107,31699,8646000,3809110,0.0250476,24.2693005,4820.0000000
22108,31700,8646500,3809110,0.0268571,59.2284012,5029.0000000
22109,31701,8647000,3809110,0.0286667,45.9020996,5190.0000000
22110,31702,8647500,3809110,0.0303810,43.9544983,5379.0000000
22111,31703,8648000,3809110,0.0321905,48.6106987,5347.0000000
22112,31704,8648500,3809110,0.0338095,26.6457996,5331.0000000
22113,31705,8649000,3809110,0.0353333,68.3592987,5430.0000000
22116,31708,8650500,3809110,0.0389590,6.2449999,5389.0000000
22117,31709,8651000,3809110,0.0397161,10.8167000,5339.0000000
22118,31710,8651500,3809110,0.0400000,18.9473000,5220.0000000
22119,31711,8652000,3809110,0.0400000,19.5958996,5149.0000000
22120,31712,8652500,3809110,0.0400000,39.9123993,5128.0000000
22121,31713,8653000,3809110,0.0400000,48.0728989,5117.0000000
22122,31714,8653500,3809110,0.0400000,19.7483997,4986.0000000
22123,31715,8654000,3809110,0.0400000,27.0555000,4858.0000000
22124,31716,8654500,3809110,0.0400000,47.0318985,4625.0000000
22125,31717,8655000,3809110,0.0400000,14.4222002,4328.0000000
22126,31718,8655500,3809110,0.0400000,47.2863998,4490.0000000
22127,31719,8656000,3809110,0.0400000,92.2333984,4651.0000000
22128,31720,8656500,3809110,0.0400000,64.9845963,4715.0000000
22129,31721,8657000,3809110,0.0400000,56.0891991,4689.0000000
22130,31722,8657500,3809110,0.0400000,65.3299026,4755.0000000
22131,31723,8658000,3809110,0.0400000,71.3442001,4853.0000000
22132,31724,8658500,3809110,0.0400000,19.8493996,5106.0000000
22133,31725,8659000,3809110,0.0400000,49.6386986,4990.0000000
22134,31726,8659500,3809110,0.0400000,50.1896019,4858.0000000
22135,31727,8660000,3809110,0.0400000,25.2388992,4710.0000000
22136,31728,8660500,3809110,0.0400000,44.5308990,4903.0000000
22137,31729,8661000,3809110,0.0400000,79.6367035,5075.0000000
22138,31730,8661500,3809110,0.0400000,48.6414986,5110.0000000
22139,31731,8662000,3809110,0.0400000,36.7831001,5051.0000000
22140,31732,8662500,3809110,0.0400000,37.8286018,5216.0000000
22143,31735,8664000,3809110,0.0400000,36.7286987,5446.0000000
22144,31736,8664500,3809110,0.0400000,17.6068001,5435.0000000
22146,31738,8665500,3809110,0.0400000,63.2692986,5492.0000000
22147,31739,8666000,3809110,0.0400000,33.8674011,5332.0000000
22148,31740,8666500,3809110,0.0400000,49.3558998,5439.0000000
22149,31741,8667000,3809110,0.0400000,29.4109001,5201.0000000
22150,31742,8667500,3809110,0.0400000,55.9732018,5402.0000000
22154,31746,8669500,3809110,0.0400000,51.4197998,5291.0000000
22155,31747,8670000,3809110,0.0400000,21.3306999,5139.0000000
22156,31748,8670500,3809110,0.0400000,25.9230003,5159.0000000
22157,31749,8671000,3809110,0.0400000,38.1181984,5231.0000000
22158,31750,8671500,3809110,0.0400000,71.0211029,5445.0000000
22166,31758,8675500,3809110,0.0400000,43.7949982,5477.0000000
22167,31759,8676000,3809110,0.0400000,10.1489000,5307.0000000
22168,31760,8676500,3809110,0.0400000,19.2353992,5290.0000000
22169,31761,8677000,3809110,0.0400000,35.1282997,5339.0000000
22170,31762,8677500,3809110,0.0400000,24.1868000,5473.0000000
22173,31765,8679000,3809110,0.0639241,13.3041000,5463.0000000
22174,31766,8679500,3809110,0.0741772,30.2819996,5462.0000000
22175,31767,8680000,3809110,0.0827215,9.2736197,5487.0000000
22179,31771,8682000,3809110,0.1291430,76.2627029,5355.0000000
22180,31772,8682500,3809110,0.1445710,50.0499992,5118.0000000
22181,31773,8683000,3809110,0.1600000,20.9044991,5032.0000000
22182,31774,8683500,3809110,0.1754290,37.4700012,5103.0000000
22183,31775,8684000,3809110,0.1942860,40.8167000,5280.0000000
22184,31776,8684500,3809110,0.2148570,58.1893005,5305.0000000
22185,31777,8685000,3809110,0.2371430,47.2016983,5175.0000000
22186,31778,8685500,3809110,0.2577140,37.4967003,5104.0000000
22187,31779,8686000,3809110,0.2800000,78.9682999,5199.0000000
22188,31780,8686500,3809110,0.3005710,42.5558014,5076.0000000
22189,31781,8687000,3809110,0.3194290,33.0756989,4992.0000000
22190,31782,8687500,3809110,0.3382860,28.7576008,4998.0000000
22191,31783,8688000,3809110,0.3571430,13.9284000,4953.0000000
22192,31784,8688500,3809110,0.3753500,29.8831005,4965.0000000
22193,31785,8689000,3809110,0.3942670,21.4941998,5014.0000000
22194,31786,8689500,3809110,0.4149040,25.5538998,5091.0000000
22195,31787,8690000,3809110,0.4342860,34.5108986,5156.0000000
22196,31788,8690500,3809110,0.4527390,26.1534004,5370.0000000
22197,31789,8691000,3809110,0.4723470,32.0467987,5325.0000000
22200,31792,8692500,3809110,0.5247100,61.0000000,5379.0000000
22201,31793,8693000,3809110,0.5422380,64.8151016,5138.0000000
22202,31794,8693500,3809110,0.5528060,21.3542004,4881.0000000
22203,31795,8694000,3809110,0.5600000,23.3024006,4884.0000000
22204,31796,8694500,3809110,0.5654620,13.5277004,4869.0000000
22205,31797,8695000,3809110,0.5713600,8.3666000,4866.0000000
22206,31798,8695500,3809110,0.5733060,10.0000000,4838.0000000
22207,31799,8696000,3809110,0.5753650,8.0000000,4829.0000000
22208,31800,8696500,3809110,0.5775680,20.1742001,4833.0000000
22209,31801,8697000,3809110,0.5800000,37.2826996,4828.0000000
22210,31802,8697500,3809110,0.5800000,22.5389004,4869.0000000
22211,31803,8698000,3809110,0.5800000,58.9236984,4900.0000000
22212,31804,8698500,3809110,0.5800000,16.4316998,4859.0000000
22219,31871,8626500,3809610,0.0100000,33.5857010,4958.0000000
22220,31872,8627000,3809610,0.0100000,53.6096992,4922.0000000
22221,31873,8627500,3809610,0.0100000,50.0299988,4938.0000000
22222,31874,8628000,3809610,0.0100000,37.7756996,5009.0000000
22223,31875,8628500,3809610,0.0100000,40.2864990,4923.0000000
22224,31876,8629000,3809610,0.0100000,16.1863995,4954.0000000
22225,31877,8629500,3809610,0.0100000,25.5734005,4898.0000000
22226,31878,8630000,3809610,0.0100000,21.7945004,4869.0000000
22227,31879,8630500,3809610,0.0100000,35.7910995,4782.0000000
22228,31880,8631000,3809610,0.0100000,36.3042984,4701.0000000
22229,31881,8631500,3809610,0.0100000,41.9285011,4534.0000000
22230,31882,8632000,3809610,0.0100000,57.8186989,4456.0000000
22231,31883,8632500,3809610,0.0100000,73.7292023,4322.0000000
22232,31884,8633000,3809610,0.0100000,11.0453997,4191.0000000
22233,31885,8633500,3809610,0.0100000,30.8544998,4258.0000000
22234,31886,8634000,3809610,0.0100000,25.7681999,4339.0000000
22235,31887,8634500,3809610,0.0100000,37.1753006,4411.0000000
22236,31888,8635000,3809610,0.0100000,43.5316010,4565.0000000
22237,31889,8635500,3809610,0.0100000,43.4510994,4707.0000000
22238,31890,8636000,3809610,0.0100000,34.3947983,4606.0000000
22239,31891,8636500,3809610,0.0100000,44.8776016,4702.0000000
22240,31892,8637000,3809610,0.0100000,47.8330002,4985.0000000
22241,31893,8637500,3809610,0.0100000,26.2868996,5256.0000000
22242,31894,8638000,3809610,0.0100000,54.9454002,5367.0000000
