FID,D,x,y
3328,0.000193546,211262.5272,3168250.081
3329,0.000165427,212262.5272,3168250.081
3330,0.000191495,213262.5272,3168250.081
3331,0.000128658,214262.5272,3168250.081
3332,0.000133365,215262.5272,3168250.081
3333,0.000124765,216262.5272,3168250.081
3334,0.000109826,217262.5272,3168250.081
3335,0.000179211,218262.5272,3168250.081
3336,0.000168531,219262.5272,3168250.081
3337,9.69E-05,220262.5272,3168250.081
3338,8.08E-05,221262.5272,3168250.081
3339,7.61E-05,222262.5272,3168250.081
3340,0.000117033,223262.5272,3168250.081
3341,0.000161775,224262.5272,3168250.081
3342,0.000188119,225262.5272,3168250.081
3343,0.000175599,226262.5272,3168250.081
3344,0.000144314,227262.5272,3168250.081
3345,0.000155287,228262.5272,3168250.081
3346,0.000126034,229262.5272,3168250.081
3347,0.000185357,230262.5272,3168250.081
3348,0.000188608,231262.5272,3168250.081
3349,0.000187769,232262.5272,3168250.081
3350,0.000186558,233262.5272,3168250.081
3351,0.000192586,234262.5272,3168250.081
3352,0.000167668,235262.5272,3168250.081
3353,0.000141637,236262.5272,3168250.081
3354,7.96E-05,237262.5272,3168250.081
3355,5.63E-05,238262.5272,3168250.081
3356,1.81E-05,239262.5272,3168250.081
3357,8.55E-05,240262.5272,3168250.081
3358,0.000175127,241262.5272,3168250.081
3359,0.000193028,242262.5272,3168250.081
3360,0.0001337,243262.5272,3168250.081
3361,0.000174889,244262.5272,3168250.081
3362,0.000187653,245262.5272,3168250.081
3363,0.000187294,246262.5272,3168250.081
3364,5.67E-05,247262.5272,3168250.081
3365,0.00017589,248262.5272,3168250.081
3366,0.00019195,249262.5272,3168250.081
3367,0.000193438,250262.5272,3168250.081
3368,0.000195407,251262.5272,3168250.081
3369,0.000109232,252262.5272,3168250.081
3370,0.000137442,253262.5272,3168250.081
3371,0.000148153,254262.5272,3168250.081
3372,0.00018085,255262.5272,3168250.081
3373,0.000193817,256262.5272,3168250.081
3374,0.0001212,257262.5272,3168250.081
3375,6.71E-05,258262.5272,3168250.081
3376,1.75E-05,259262.5272,3168250.081
3377,2.44E-05,260262.5272,3168250.081
3378,6.73E-05,261262.5272,3168250.081
3379,0.000147282,262262.5272,3168250.081
3380,0.000144558,263262.5272,3168250.081
3381,2.77E-05,264262.5272,3168250.081
3382,5.45E-05,265262.5272,3168250.081
3383,0.000127306,266262.5272,3168250.081
3384,0.000171446,267262.5272,3168250.081
3385,0.00019576,268262.5272,3168250.081
3386,0.00014528,269262.5272,3168250.081
3387,0.000195823,270262.5272,3168250.081
3388,8.01E-05,271262.5272,3168250.081
3389,2.57E-05,272262.5272,3168250.081
3390,1.21E-05,274262.5272,3168250.081
3391,2.16E-05,275262.5272,3168250.081
3392,3.32E-05,276262.5272,3168250.081
3393,1.95E-05,277262.5272,3168250.081
3394,1.09E-05,278262.5272,3168250.081
3395,2.54E-05,279262.5272,3168250.081
3396,2.81E-05,280262.5272,3168250.081
3397,3.71E-05,281262.5272,3168250.081
3398,2.86E-05,282262.5272,3168250.081
3399,4.97E-05,283262.5272,3168250.081
3400,6.94E-05,284262.5272,3168250.081
3401,6.00E-05,285262.5272,3168250.081
3402,0.000134034,286262.5272,3168250.081
3403,0.000142452,287262.5272,3168250.081
3404,0.000194627,288262.5272,3168250.081
3405,8.18E-05,289262.5272,3168250.081
3406,0.000137276,290262.5272,3168250.081
3407,0.000180013,291262.5272,3168250.081
3408,0.000195654,292262.5272,3168250.081
3409,0.000150282,293262.5272,3168250.081
3410,8.43E-05,294262.5272,3168250.081
3411,0.000126629,295262.5272,3168250.081
3412,0.0001337,296262.5272,3168250.081
3413,4.54E-05,297262.5272,3168250.081
3414,2.01E-05,298262.5272,3168250.081
3415,4.29E-05,299262.5272,3168250.081
3416,0.0001036,300262.5272,3168250.081
3417,0.00017477,301262.5272,3168250.081
3418,0.000107126,302262.5272,3168250.081
3419,4.58E-05,303262.5272,3168250.081
3420,5.54E-05,304262.5272,3168250.081
3421,4.13E-05,305262.5272,3168250.081
3422,9.83E-05,306262.5272,3168250.081
3423,0.000162134,307262.5272,3168250.081
3424,0.000189921,308262.5272,3168250.081
3425,0.00019045,309262.5272,3168250.081
3426,0.000195356,310262.5272,3168250.081
3427,0.000195882,311262.5272,3168250.081
3428,0.000194274,312262.5272,3168250.081
3429,0.000191318,313262.5272,3168250.081
3430,0.000193525,314262.5272,3168250.081
3431,0.000176989,315262.5272,3168250.081
3432,0.000194795,316262.5272,3168250.081
3433,0.000195282,317262.5272,3168250.081
3434,0.000162845,318262.5272,3168250.081
3435,0.000143426,319262.5272,3168250.081
3436,0.000140656,320262.5272,3168250.081
3437,7.45E-05,321262.5272,3168250.081
3438,2.66E-05,322262.5272,3168250.081
3439,3.44E-05,323262.5272,3168250.081
3440,7.81E-05,324262.5272,3168250.081
3441,0.000112196,325262.5272,3168250.081
3442,0.000173317,326262.5272,3168250.081
3443,0.000183386,327262.5272,3168250.081
3444,0.000157019,328262.5272,3168250.081
3445,0.000194014,329262.5272,3168250.081
3446,0.000191639,330262.5272,3168250.081
3447,0.000192301,331262.5272,3168250.081
3448,0.000186931,332262.5272,3168250.081
3449,0.000187094,333262.5272,3168250.081
3450,0.000181314,334262.5272,3168250.081
3451,0.000165772,335262.5272,3168250.081
3452,0.000111349,336262.5272,3168250.081
3453,9.68E-05,337262.5272,3168250.081
3454,0.000141964,338262.5272,3168250.081
3455,4.26E-05,339262.5272,3168250.081
3456,2.47E-05,340262.5272,3168250.081
3457,6.43E-05,341262.5272,3168250.081
3458,1.19E-05,342262.5272,3168250.081
3459,2.25E-05,344262.5272,3168250.081
3460,2.55E-05,345262.5272,3168250.081
3461,4.70E-05,346262.5272,3168250.081
3462,2.96E-05,347262.5272,3168250.081
3463,2.65E-05,348262.5272,3168250.081
3464,3.06E-05,349262.5272,3168250.081
3465,0.000170616,183262.5272,3169250.081
3466,0.000171446,184262.5272,3169250.081
3467,7.49E-05,185262.5272,3169250.081
3468,4.76E-05,186262.5272,3169250.081
3469,4.05E-05,187262.5272,3169250.081
3470,2.40E-05,188262.5272,3169250.081
3471,8.16E-06,196262.5272,3169250.081
3472,6.98E-06,197262.5272,3169250.081
3473,9.51E-06,199262.5272,3169250.081
3474,1.16E-05,200262.5272,3169250.081
3475,1.48E-05,201262.5272,3169250.081
3476,1.83E-05,202262.5272,3169250.081
3477,6.62E-06,204262.5272,3169250.081
3478,2.66E-05,205262.5272,3169250.081
3479,2.47E-05,206262.5272,3169250.081
3480,1.03E-05,208262.5272,3169250.081
3481,9.94E-05,209262.5272,3169250.081
3482,0.000122219,210262.5272,3169250.081
3483,0.00019495,211262.5272,3169250.081
3484,0.000142856,212262.5272,3169250.081
3485,0.000195661,213262.5272,3169250.081
3486,0.00018423,214262.5272,3169250.081
3487,0.000195877,215262.5272,3169250.081
3488,0.000194705,216262.5272,3169250.081
3489,0.000195859,217262.5272,3169250.081
3490,0.000188572,218262.5272,3169250.081
3491,0.000185269,219262.5272,3169250.081
3492,7.68E-05,220262.5272,3169250.081
3493,9.77E-05,221262.5272,3169250.081
3494,0.00015468,222262.5272,3169250.081
3495,0.000195107,223262.5272,3169250.081
3496,0.000162134,224262.5272,3169250.081
3497,0.000154606,225262.5272,3169250.081
3498,0.000193051,226262.5272,3169250.081
3499,0.000136281,227262.5272,3169250.081
3500,0.000163759,228262.5272,3169250.081
3501,0.000195641,229262.5272,3169250.081
3502,0.000171446,230262.5272,3169250.081
3503,0.000170425,231262.5272,3169250.081
3504,0.000183858,232262.5272,3169250.081
3505,0.000184868,233262.5272,3169250.081
3506,0.000172451,234262.5272,3169250.081
3507,0.00015215,235262.5272,3169250.081
3508,0.00011576,236262.5272,3169250.081
3509,9.89E-05,237262.5272,3169250.081
3510,5.35E-05,238262.5272,3169250.081
3511,1.90E-05,239262.5272,3169250.081
3512,7.73E-05,240262.5272,3169250.081
3513,0.0001337,241262.5272,3169250.081
3514,0.000126629,242262.5272,3169250.081
3515,0.000188497,243262.5272,3169250.081
3516,0.000195633,244262.5272,3169250.081
3517,0.000180953,245262.5272,3169250.081
3518,9.80E-05,246262.5272,3169250.081
3519,0.000121282,247262.5272,3169250.081
3520,0.000195862,248262.5272,3169250.081
3521,0.000188195,249262.5272,3169250.081
3522,0.000134034,250262.5272,3169250.081
3523,0.000190188,251262.5272,3169250.081
3524,0.000147518,252262.5272,3169250.081
3525,0.000170488,253262.5272,3169250.081
3526,0.000195744,254262.5272,3169250.081
3527,0.00019256,255262.5272,3169250.081
3528,0.000195717,256262.5272,3169250.081
3529,0.000148393,257262.5272,3169250.081
3530,4.97E-05,258262.5272,3169250.081
3531,8.80E-06,260262.5272,3169250.081
3532,7.38E-05,261262.5272,3169250.081
3533,0.00011797,262262.5272,3169250.081
3534,0.000177103,263262.5272,3169250.081
3535,0.00011865,264262.5272,3169250.081
3536,2.78E-05,265262.5272,3169250.081
3537,6.15E-05,266262.5272,3169250.081
3538,0.0001337,267262.5272,3169250.081
3539,0.000191725,268262.5272,3169250.081
3540,0.000148628,269262.5272,3169250.081
3541,0.000194977,270262.5272,3169250.081
3542,0.000168731,271262.5272,3169250.081
3543,4.56E-05,272262.5272,3169250.081
3544,8.28E-06,276262.5272,3169250.081
3545,9.51E-06,277262.5272,3169250.081
3546,3.17E-05,278262.5272,3169250.081
3547,6.48E-05,279262.5272,3169250.081
3548,0.000108137,280262.5272,3169250.081
3549,8.04E-05,281262.5272,3169250.081
3550,3.22E-05,282262.5272,3169250.081
3551,2.72E-05,283262.5272,3169250.081
3552,2.91E-05,284262.5272,3169250.081
3553,8.04E-05,285262.5272,3169250.081
3554,0.000128827,286262.5272,3169250.081
3555,0.000168731,287262.5272,3169250.081
3556,0.000195792,288262.5272,3169250.081
3557,0.000156343,289262.5272,3169250.081
3558,0.000107039,290262.5272,3169250.081
3559,0.000192353,291262.5272,3169250.081
3560,0.000191782,292262.5272,3169250.081
3561,0.000104605,293262.5272,3169250.081
3562,0.000129501,294262.5272,3169250.081
3563,0.000187495,295262.5272,3169250.081
3564,0.000100432,296262.5272,3169250.081
3565,6.60E-05,297262.5272,3169250.081
3566,7.43E-05,298262.5272,3169250.081
3567,2.78E-05,299262.5272,3169250.081
3568,9.98E-05,300262.5272,3169250.081
3569,0.00017429,301262.5272,3169250.081
3570,0.000137196,302262.5272,3169250.081
3571,8.50E-05,303262.5272,3169250.081
3572,7.24E-05,304262.5272,3169250.081
3573,2.08E-05,305262.5272,3169250.081
3574,5.25E-05,306262.5272,3169250.081
3575,9.00E-05,307262.5272,3169250.081
3576,0.00014488,308262.5272,3169250.081
3577,0.000180173,309262.5272,3169250.081
3578,0.000187335,310262.5272,3169250.081
3579,0.000149025,311262.5272,3169250.081
3580,0.000162277,312262.5272,3169250.081
3581,0.00016536,313262.5272,3169250.081
3582,0.000113383,314262.5272,3169250.081
3583,0.00010578,315262.5272,3169250.081
3584,0.000192328,316262.5272,3169250.081
3585,0.000183098,317262.5272,3169250.081
3586,7.72E-05,318262.5272,3169250.081
3587,6.26E-05,319262.5272,3169250.081
3588,4.31E-05,320262.5272,3169250.081
3589,5.65E-05,321262.5272,3169250.081
3590,3.97E-05,322262.5272,3169250.081
3591,5.50E-05,323262.5272,3169250.081
3592,0.000102597,324262.5272,3169250.081
3593,0.000134869,325262.5272,3169250.081
3594,0.00012001,326262.5272,3169250.081
3595,0.000128827,327262.5272,3169250.081
3596,0.000147759,328262.5272,3169250.081
3597,0.000190254,329262.5272,3169250.081
3598,0.00018639,330262.5272,3169250.081
3599,0.000193837,331262.5272,3169250.081
3600,0.000191838,332262.5272,3169250.081
3601,0.000169388,333262.5272,3169250.081
3602,0.000161274,334262.5272,3169250.081
3603,0.000140984,335262.5272,3169250.081
3604,0.000137693,336262.5272,3169250.081
3605,0.000153076,337262.5272,3169250.081
3606,0.000109488,338262.5272,3169250.081
3607,7.81E-05,339262.5272,3169250.081
3608,5.68E-05,340262.5272,3169250.081
3609,4.08E-05,341262.5272,3169250.081
3610,2.57E-05,343262.5272,3169250.081
3611,7.29E-05,344262.5272,3169250.081
3612,5.55E-05,345262.5272,3169250.081
3613,1.47E-05,346262.5272,3169250.081
3614,1.85E-05,349262.5272,3169250.081
3615,0.000193568,180262.5272,3170250.081
3616,0.00017429,181262.5272,3170250.081
3617,0.000192711,182262.5272,3170250.081
3618,0.000156643,183262.5272,3170250.081
3619,0.000188042,184262.5272,3170250.081
3620,0.000171951,185262.5272,3170250.081
3621,0.000166318,186262.5272,3170250.081
3622,0.000112535,187262.5272,3170250.081
3623,1.85E-05,188262.5272,3170250.081
3624,1.63E-05,189262.5272,3170250.081
3625,1.19E-05,190262.5272,3170250.081
3626,6.26E-06,191262.5272,3170250.081
3627,2.22E-05,195262.5272,3170250.081
3628,3.11E-05,196262.5272,3170250.081
3629,2.97E-05,197262.5272,3170250.081
3630,2.36E-05,198262.5272,3170250.081
3631,2.32E-05,199262.5272,3170250.081
3632,4.07E-05,200262.5272,3170250.081
3633,3.75E-05,201262.5272,3170250.081
3634,2.54E-05,202262.5272,3170250.081
3635,3.59E-05,205262.5272,3170250.081
3636,5.25E-05,206262.5272,3170250.081
3637,2.97E-05,207262.5272,3170250.081
3638,3.88E-05,208262.5272,3170250.081
3639,0.00013236,209262.5272,3170250.081
3640,0.000191725,210262.5272,3170250.081
3641,0.000185048,211262.5272,3170250.081
3642,0.000146881,212262.5272,3170250.081
3643,0.000175185,213262.5272,3170250.081
3644,0.000175656,214262.5272,3170250.081
3645,0.000147518,215262.5272,3170250.081
3646,0.000164319,216262.5272,3170250.081
3647,0.000150514,217262.5272,3170250.081
3648,0.000163196,218262.5272,3170250.081
3649,0.000100679,219262.5272,3170250.081
3650,0.000116523,220262.5272,3170250.081
3651,0.000180953,221262.5272,3170250.081
3652,0.000194579,222262.5272,3170250.081
3653,0.000164946,223262.5272,3170250.081
3654,8.57E-05,224262.5272,3170250.081
3655,9.47E-05,225262.5272,3170250.081
3656,0.00017778,226262.5272,3170250.081
3657,0.000195574,227262.5272,3170250.081
3658,0.000190609,228262.5272,3170250.081
3659,0.00017861,229262.5272,3170250.081
3660,0.000191523,230262.5272,3170250.081
3661,0.000167802,231262.5272,3170250.081
3662,0.000104605,232262.5272,3170250.081
3663,0.000132528,233262.5272,3170250.081
3664,0.000128995,234262.5272,3170250.081
3665,0.000105108,235262.5272,3170250.081
3666,6.75E-05,236262.5272,3170250.081
3667,5.70E-05,237262.5272,3170250.081
3668,5.24E-05,238262.5272,3170250.081
3669,1.58E-05,239262.5272,3170250.081
3670,9.66E-05,240262.5272,3170250.081
3671,0.000163128,241262.5272,3170250.081
3672,0.000193482,242262.5272,3170250.081
3673,0.000194033,243262.5272,3170250.081
3674,0.000169581,244262.5272,3170250.081
3675,0.000151605,245262.5272,3170250.081
3676,0.000157539,246262.5272,3170250.081
3677,0.000158576,247262.5272,3170250.081
3678,0.000195018,248262.5272,3170250.081
3679,0.000134702,249262.5272,3170250.081
3680,0.000110502,250262.5272,3170250.081
3681,0.000195881,251262.5272,3170250.081
3682,0.000165975,252262.5272,3170250.081
3683,0.000192032,253262.5272,3170250.081
3684,0.00017453,254262.5272,3170250.081
3685,0.000142127,255262.5272,3170250.081
3686,0.000149025,256262.5272,3170250.081
3687,0.000108812,257262.5272,3170250.081
3688,2.63E-05,258262.5272,3170250.081
3689,8.22E-06,259262.5272,3170250.081
3690,2.32E-05,260262.5272,3170250.081
3691,4.09E-05,261262.5272,3170250.081
3692,7.10E-05,262262.5272,3170250.081
3693,0.000159971,263262.5272,3170250.081
3694,0.000191078,264262.5272,3170250.081
3695,0.000136532,265262.5272,3170250.081
3696,6.75E-05,266262.5272,3170250.081
3697,0.000153383,267262.5272,3170250.081
3698,0.000188975,268262.5272,3170250.081
3699,0.000187052,269262.5272,3170250.081
3700,0.000140328,270262.5272,3170250.081
3701,7.49E-05,271262.5272,3170250.081
3702,6.39E-05,272262.5272,3170250.081
3703,1.56E-05,273262.5272,3170250.081
3704,7.08E-06,274262.5272,3170250.081
3705,1.48E-05,275262.5272,3170250.081
3706,4.24E-05,276262.5272,3170250.081
3707,1.26E-05,277262.5272,3170250.081
3708,3.36E-05,278262.5272,3170250.081
3709,6.22E-05,279262.5272,3170250.081
3710,0.000135868,280262.5272,3170250.081
3711,0.0001195,281262.5272,3170250.081
3712,8.76E-05,282262.5272,3170250.081
3713,8.24E-05,283262.5272,3170250.081
3714,5.16E-05,284262.5272,3170250.081
3715,3.23E-05,285262.5272,3170250.081
3716,9.11E-05,286262.5272,3170250.081
3717,0.000171065,287262.5272,3170250.081
3718,0.000194563,288262.5272,3170250.081
3719,0.000127388,289262.5272,3170250.081
3720,0.000134115,290262.5272,3170250.081
3721,0.000190481,291262.5272,3170250.081
3722,0.000190254,292262.5272,3170250.081
3723,0.000162561,293262.5272,3170250.081
3724,0.000193858,294262.5272,3170250.081
3725,0.000147759,295262.5272,3170250.081
3726,6.10E-05,296262.5272,3170250.081
3727,9.21E-05,297262.5272,3170250.081
3728,0.000125444,298262.5272,3170250.081
3729,8.38E-05,299262.5272,3170250.081
3730,0.000101596,300262.5272,3170250.081
3731,0.00019032,301262.5272,3170250.081
3732,0.000176874,302262.5272,3170250.081
3733,0.000150595,303262.5272,3170250.081
3734,6.53E-05,304262.5272,3170250.081
3735,7.70E-05,305262.5272,3170250.081
3736,8.93E-05,306262.5272,3170250.081
3737,0.000115421,307262.5272,3170250.081
3738,0.000124935,308262.5272,3170250.081
3739,0.00011559,309262.5272,3170250.081
3740,0.000180696,310262.5272,3170250.081
3741,0.000103098,311262.5272,3170250.081
3742,9.16E-05,312262.5272,3170250.081
3743,6.30E-05,313262.5272,3170250.081
3744,0.00010193,314262.5272,3170250.081
3745,0.000128489,315262.5272,3170250.081
3746,0.000192786,316262.5272,3170250.081
3747,0.000143102,317262.5272,3170250.081
3748,0.000114741,318262.5272,3170250.081
3749,5.45E-05,319262.5272,3170250.081
3750,4.12E-05,320262.5272,3170250.081
3751,2.88E-05,321262.5272,3170250.081
3752,2.49E-05,322262.5272,3170250.081
3753,5.49E-05,323262.5272,3170250.081
3754,6.49E-05,324262.5272,3170250.081
3755,7.42E-05,325262.5272,3170250.081
3756,0.000124596,326262.5272,3170250.081
3757,0.000174889,327262.5272,3170250.081
3758,0.000191138,328262.5272,3170250.081
3759,0.000195882,329262.5272,3170250.081
3760,0.000188533,330262.5272,3170250.081
3761,0.000178501,331262.5272,3170250.081
3762,0.000195783,332262.5272,3170250.081
3763,0.000172327,333262.5272,3170250.081
3764,0.000179535,334262.5272,3170250.081
3765,0.000175008,335262.5272,3170250.081
3766,0.000175127,336262.5272,3170250.081
3767,0.000136698,337262.5272,3170250.081
3768,0.000101097,338262.5272,3170250.081
3769,0.000105108,339262.5272,3170250.081
3770,8.85E-05,340262.5272,3170250.081
3771,8.77E-05,341262.5272,3170250.081
3772,2.06E-05,342262.5272,3170250.081
3773,7.49E-05,343262.5272,3170250.081
3774,6.39E-05,344262.5272,3170250.081
3775,2.09E-05,345262.5272,3170250.081
3776,8.43E-06,346262.5272,3170250.081
3777,1.13E-05,348262.5272,3170250.081
3778,3.34E-05,349262.5272,3170250.081
3779,2.54E-05,350262.5272,3170250.081
3780,0.000188042,177262.5272,3171250.081
3781,0.000188347,178262.5272,3171250.081
3782,0.000192168,179262.5272,3171250.081
3783,0.000123578,180262.5272,3171250.081
3784,0.000147759,181262.5272,3171250.081
3785,0.000142127,182262.5272,3171250.081
3786,0.000195792,183262.5272,3171250.081
3787,0.000178169,184262.5272,3171250.081
3788,0.000194658,185262.5272,3171250.081
3789,0.0001476,186262.5272,3171250.081
3790,0.000142615,187262.5272,3171250.081
3791,0.000124596,188262.5272,3171250.081
3792,5.23E-05,189262.5272,3171250.081
3793,6.45E-05,190262.5272,3171250.081
3794,3.65E-05,191262.5272,3171250.081
3795,2.44E-05,194262.5272,3171250.081
3796,6.23E-05,195262.5272,3171250.081
3797,7.38E-05,196262.5272,3171250.081
3798,5.63E-05,197262.5272,3171250.081
3799,2.89E-05,198262.5272,3171250.081
3800,1.22E-05,199262.5272,3171250.081
3801,3.88E-05,200262.5272,3171250.081
3802,6.11E-05,201262.5272,3171250.081
3803,5.70E-05,202262.5272,3171250.081
3804,3.55E-05,203262.5272,3171250.081
3805,2.92E-05,204262.5272,3171250.081
3806,0.00011848,205262.5272,3171250.081
3807,0.000112535,206262.5272,3171250.081
3808,7.88E-05,207262.5272,3171250.081
